PROPERTY_ID,ZIP,PRICE,year,quarter,bathrooms,bedrooms,YR_BLT,SQFT
38860321,90621,549000,2003,1,4,4,1974,2803
38860321,90621,830000,2005,2,4,4,1974,2803
38860322,90621,606000,2005,3,5,4,1972,2745
38860323,90621,555000,2003,3,4,3,1976,2364
38860324,90621,315000,1997,4,6,4,1967,3093
38860324,90621,562000,2002,3,6,4,1967,3093
38860326,90621,280000,1997,2,5,3,1973,2411
38860331,90621,310000,1997,3,4,3,1973,2206
38860333,90621,365000,1997,3,5,4,1975,2711
38860334,90621,360000,1993,4,4,4,1975,2966
38860335,90621,315000,1998,3,3,3,1970,2845
38860336,90621,427500,2001,2,4,3,1976,2364
38860337,90621,430000,1991,3,5,4,1973,2432
38860337,90621,685000,2004,2,5,4,1973,2432
38860338,90621,542500,2001,2,5,4,1973,3118
38860341,90621,395000,2001,1,4,3,1976,2364
38860342,90621,550000,2002,3,5,4,1971,2532
38860342,90621,660000,2003,1,5,4,1971,2532
38860344,90621,487000,1999,3,4,2,1972,2749
38860345,90621,1085000,2008,1,4,3,1965,2635
38860347,90621,450000,1996,1,0,0,1975,4134
38860349,90621,1080000,2008,1,5,3,1976,2728
38860350,90621,1250000,2006,3,6,4,1972,3115
38860351,90621,705000,2003,1,4,3,1969,2815
38860353,90621,1050000,1991,4,0,0,1967,3724
38860353,90621,725000,1997,3,0,0,1967,3724
38860356,90621,335000,1993,3,5,4,1967,2538
38860356,90621,350000,1998,3,5,4,1967,2538
38860358,90621,304000,1995,4,5,5,1967,2803
38860361,90621,525000,1993,1,7,4,1975,3537
38860363,90621,520000,1999,3,5,3,1967,2839
38860364,90621,700000,1997,4,7,5,1962,4158
38860365,90621,550000,1999,3,8,3,1977,4015
38860367,90621,510000,2000,2,4,4,1975,2840
38860368,90621,750000,1999,3,5,4,1969,4187
38860371,90621,800000,1999,4,7,5,1989,4113
38860373,90621,600000,2002,3,4,3,1975,3053
38860374,90621,365000,1992,4,5,4,1972,2744
38860374,90621,319000,1998,2,5,4,1972,2744
38860374,90621,495000,1999,4,5,4,1972,2744
38860374,90621,525000,2001,3,5,4,1972,2744
38860375,90621,277000,1997,2,5,4,1972,2744
38860378,90621,350000,1993,2,5,4,1972,2657
38860378,90621,1050000,2007,1,5,4,1972,2657
38860380,90621,375000,1998,2,4,5,1974,3598
38860380,90621,570000,2001,3,4,5,1974,3598
38860380,90621,860000,2004,2,4,5,1974,3598
38860382,90621,429000,2000,3,5,3,1975,2760
38860384,90621,726000,2004,3,3,4,1969,2264
38860385,90621,310000,1995,3,5,6,1974,3423
38860386,90621,325000,1995,1,5,4,1969,2869
38860389,90621,1117500,2004,1,5,5,1973,3220
38860389,90621,1380000,2005,3,5,5,1973,3220
38860392,90621,666000,2004,1,3,3,1975,2975
38860394,90621,397000,1994,2,6,5,1975,3393
38860394,90621,416500,1995,2,6,5,1975,3393
38860396,90621,925000,2003,2,5,5,1975,3768
38860399,90621,315000,1996,1,5,4,1975,3040
38860399,90621,1300000,2004,3,5,4,1975,3040
38860401,90621,325000,1994,2,4,4,1972,2946
38860402,90621,462500,2000,2,4,4,1971,2611
38860404,90621,399000,1999,1,3,4,1969,1928
38860405,90621,800000,2006,2,3,3,1969,1708
38860406,90621,337500,1992,1,3,3,1969,1763
38860406,90621,800000,2005,3,3,3,1969,1763
38860408,90621,330000,1998,3,5,4,1975,3358
38860409,90621,1025000,2006,1,5,4,1975,3118
38860411,90621,310000,1993,3,5,3,1975,2760
38860413,90621,385000,1998,4,4,3,1973,2442
38860413,90621,500000,2000,1,4,3,1973,2442
38860413,90621,1150000,2005,3,4,3,1973,2442
38860417,90621,667000,2000,4,8,5,1980,2848
38860420,90621,850000,1996,2,0,0,.,0
38860421,90621,1012500,2003,4,9,5,1958,5496
38860426,90621,370000,1994,4,4,3,1961,3162
38860426,90621,687000,2001,1,4,3,1961,3162
38860427,90621,420000,1991,1,0,0,1968,0
38860428,90621,450000,1991,2,0,0,1969,0
38860429,90621,365000,1998,1,3,3,1968,2158
38860430,90621,440000,1994,4,0,0,1968,2228
38860432,90621,430000,2000,4,4,3,1978,3282
38860433,90621,570000,1998,2,9,5,1972,4069
38860439,90621,330000,1994,3,5,4,1976,2762
38860443,90621,240000,1997,1,4,3,1974,2330
38860443,90621,430000,2001,4,4,3,1974,2330
38860443,90621,830000,2005,1,4,3,1974,2330
38860445,90621,406000,1998,1,5,3,1976,3153
38860445,90621,583000,2000,4,5,3,1976,3153
38860447,90621,400000,1999,2,5,4,1976,3265
38860448,90621,720000,2003,3,5,3,1975,3142
38860449,90621,292000,1996,2,5,4,1973,2332
38860451,90621,950000,1999,1,0,0,1974,3787
38860454,90621,365000,1996,2,0,0,1979,4950
38860455,90621,340000,1994,3,4,3,1973,3165
38860457,90621,647000,2001,2,5,3,1977,3262
38860459,90621,600000,1992,2,6,4,1967,3093
38860460,90621,390000,1995,3,8,4,1975,3799
38860460,90621,880000,2003,1,8,4,1975,3799
38860461,90621,820000,1990,4,8,4,1975,4791
38860461,90621,630000,1998,2,8,4,1975,4791
38860461,90621,725000,2001,2,8,4,1975,4791
38860462,90621,525000,2000,1,5,4,1975,3203
38860462,90621,907500,2003,4,5,4,1975,3203
38860463,90621,513000,2000,3,5,4,1968,2380
38860464,90621,425000,1998,1,4,4,1973,2675
38860464,90621,985000,2003,1,4,4,1973,2675
38860467,90621,460000,1993,4,4,4,1973,2669
38860468,90621,390000,1996,2,4,4,1973,3160
38860469,90621,339500,1996,1,4,4,1973,2976
38860469,90621,760000,2003,2,4,4,1973,2976
38860472,90621,280000,1995,2,5,4,1959,2656
38860472,90621,935000,2005,2,5,4,1959,2656
38860477,90621,333000,1998,2,3,4,1972,2271
38860477,90621,432000,2000,3,3,4,1972,2271
38860478,90621,470000,2002,2,7,4,1961,2527
38860478,90621,960000,2005,2,7,4,1961,2527
38860480,90621,292500,1995,1,4,3,1974,2257
38860482,90621,330000,1994,2,5,4,1972,2874
38860482,90621,395000,1999,3,5,4,1972,2874
38860482,90621,550000,2002,3,5,4,1972,2874
38860486,90621,730000,2005,1,4,3,1976,2641
38860487,90621,287000,1994,3,5,3,1973,2411
38860487,90621,326545,1999,1,5,3,1973,2411
38860487,90621,455000,2001,3,5,3,1973,2411
38860489,90621,260000,1996,2,4,3,1974,2257
58006833,90621,177000,1994,3,3,3,1957,1197
58006833,90621,360000,2003,3,3,3,1957,1197
72714386,90621,224000,1995,4,3,3,1957,1698
72714386,90621,525000,2003,4,3,3,1957,1698
72714386,90621,760000,2006,3,3,3,1957,1698
76229251,90621,654500,2004,3,5,4,1957,2552
76229251,90621,820000,2005,3,5,4,1957,2552
119392060,90623,905000,2007,2,0,0,.,0
119413147,90623,910000,2006,1,0,0,.,0
119413148,90623,925000,2006,1,0,0,.,0
119413150,90623,950000,2006,2,0,0,.,0
119413151,90623,960000,2006,4,0,0,.,0
119413154,90623,915000,2006,1,0,0,.,0
38837471,90623,255000,1992,3,5,3,1969,2067
38837473,90623,229000,1996,2,5,3,1969,2052
38837473,90623,229000,1996,3,5,3,1969,2052
38837474,90623,225000,1993,2,5,4,1969,1916
38837477,90623,246000,1998,2,3,4,1969,1901
38837479,90623,235000,2001,1,3,3,1969,1536
38837479,90623,430000,2003,2,3,3,1969,1536
38837479,90623,481000,2008,3,3,3,1969,1536
38837481,90623,220000,1996,3,5,4,1969,1916
38837482,90623,224000,1996,2,3,4,1969,1901
38837487,90623,268000,1991,3,3,4,1969,1901
38837488,90623,390000,2002,3,3,4,1969,1901
38837489,90623,319500,2000,2,5,4,1969,1916
38837489,90623,485000,2003,3,5,4,1969,1916
38837496,90623,260000,1999,4,3,3,1969,1536
38837499,90623,232000,1996,4,3,4,1969,1901
38837501,90623,261500,1999,2,3,3,1969,1536
38837502,90623,212000,1997,4,3,3,1969,1536
38837505,90623,395000,2002,2,5,3,1969,2067
38837505,90623,490000,2003,2,5,3,1969,2067
38837508,90623,231000,1995,4,5,4,1972,2285
38837511,90623,639000,2004,4,5,3,1972,2052
38837512,90623,230000,1997,3,5,4,1972,1901
38837512,90623,388000,2002,2,5,4,1972,1901
38837515,90623,255000,1998,4,5,4,1972,1916
38837516,90623,256000,1998,3,3,4,1972,1901
38837518,90623,488000,2003,3,5,4,1972,1916
38837519,90623,69000,1988,1,3,4,1972,1901
38837520,90623,496000,2004,1,5,4,1972,1916
38837524,90623,709000,2007,1,5,4,1972,2246
38837526,90623,253000,1998,4,5,4,1972,1916
38837526,90623,470000,2003,3,5,4,1972,1916
38837528,90623,255000,1992,1,3,4,1972,1901
38837528,90623,220000,1996,2,3,4,1972,1901
38837528,90623,575000,2005,1,3,4,1972,1901
38837530,90623,489000,2003,4,5,4,1972,1916
38837578,90623,243000,1996,4,5,4,1973,2340
38837579,90623,226500,1993,4,4,4,1973,2166
38837580,90623,280000,1993,1,5,4,1973,2340
38837581,90623,250000,1993,4,4,4,1973,2166
38837582,90623,272000,1993,1,5,4,1973,2340
38837583,90623,244500,1997,1,4,4,1973,2166
38837583,90623,287818,1998,4,4,4,1973,2166
38837583,90623,325000,2000,1,4,4,1973,2166
38837584,90623,289000,1991,3,5,4,1973,2340
38837584,90623,435000,2002,4,5,4,1973,2340
38837585,90623,367000,2001,3,4,4,1973,2166
38837587,90623,230000,1997,3,3,3,1973,1408
38837587,90623,280000,1999,3,3,3,1973,1408
38837588,90623,371000,2001,3,4,4,1973,2166
38837591,90623,649000,2004,4,4,4,1973,2166
38837592,90623,206000,1995,2,3,3,1973,1408
38837592,90623,210000,1997,1,3,3,1973,1408
38837601,90623,212000,1995,3,4,4,1972,2166
38837604,90623,473000,2003,2,5,4,1972,2340
38837607,90623,280000,1993,1,4,4,1972,2166
38837609,90623,243500,1997,2,4,4,1972,2166
38837609,90623,315000,2000,3,4,4,1972,2166
38837609,90623,420000,2002,4,4,4,1972,2166
38837612,90623,302000,1991,1,5,4,1972,2340
38837612,90623,614000,2009,3,5,4,1972,2340
38837616,90623,286000,1991,1,5,4,1972,2340
38837617,90623,215000,1994,2,4,4,1972,2166
38837617,90623,550000,2004,3,4,4,1972,2166
38837617,90623,578000,2005,2,4,4,1972,2166
38837617,90623,675000,2006,1,4,4,1972,2166
38837618,90623,565000,2005,4,3,3,1972,1408
38837619,90623,218000,1996,4,4,4,1972,2166
38837620,90623,315000,2000,1,5,4,1972,2340
38837621,90623,240000,1996,2,4,4,1972,2166
38837621,90623,256000,1997,4,4,4,1972,2166
38837623,90623,194000,1996,3,3,3,1972,1408
38837623,90623,392500,2003,2,3,3,1972,1408
38837624,90623,400000,2003,2,5,4,1972,2340
38837625,90623,224000,1996,1,4,4,1972,2166
38837625,90623,330000,2001,1,4,4,1972,2166
38837627,90623,290000,1991,4,4,4,1972,2166
38837627,90623,305000,1992,3,4,4,1972,2166
38837627,90623,365000,2001,4,4,4,1972,2166
38837630,90623,410000,2002,1,5,4,1972,2340
38837631,90623,267000,1993,3,4,4,1972,2166
38837631,90623,289000,1998,4,4,4,1972,2166
38837635,90623,222000,1994,2,4,4,1972,2166
38837635,90623,490000,2003,4,4,4,1972,2166
38837639,90623,689000,2005,4,4,4,1972,2166
38837641,90623,300000,1996,3,5,4,1972,2340
38837642,90623,620000,2005,3,3,3,1972,1408
38837651,90623,195500,1997,2,3,3,1972,1408
38837652,90623,299000,1998,2,5,4,1972,2340
38837652,90623,415000,2002,2,5,4,1972,2340
38837654,90623,495000,2003,2,4,4,1972,2166
38837654,90623,733000,2005,3,4,4,1972,2166
38837656,90623,267000,1991,3,3,3,1972,1708
38837662,90623,255000,1996,2,5,4,1973,2340
38837665,90623,240000,2000,3,3,3,1973,1688
38837667,90623,299000,1998,2,5,5,1979,3014
38837670,90623,825000,2005,3,5,5,1979,3014
38837672,90623,345000,1993,3,5,5,1979,3014
38837676,90623,660000,2004,4,3,4,1966,2191
38837677,90623,250000,1996,4,4,4,1967,2285
38837679,90623,730000,2007,1,4,4,1969,2916
38837681,90623,230000,1993,4,3,4,1966,2427
38837681,90623,280000,1998,3,3,4,1966,2427
38837682,90623,258000,1992,4,3,4,1966,2191
38837682,90623,235000,1996,3,3,4,1966,2191
38837685,90623,310000,2000,4,3,4,1966,2191
38837688,90623,350000,2002,3,3,4,1966,2191
38837692,90623,242000,1998,2,4,4,1966,2285
38837693,90623,343000,2000,2,3,4,1966,2427
38837695,90623,365000,2001,4,4,4,1966,2285
38837697,90623,368000,2000,3,0,4,1966,2285
38837699,90623,325000,1999,4,3,4,1966,2278
38837701,90623,225000,1992,3,3,4,1966,2427
38837702,90623,415000,2002,1,4,4,1966,2285
38837706,90623,216000,1993,4,3,4,1966,2427
38837707,90623,220000,1998,3,3,4,1966,2278
38837707,90623,440000,2003,2,3,4,1966,2278
38837712,90623,270000,1992,1,3,4,1966,2191
38837712,90623,207000,1995,2,3,4,1966,2191
38837712,90623,250000,1997,3,3,4,1966,2191
38837712,90623,340000,2001,1,3,4,1966,2191
38837716,90623,770000,2006,2,4,4,1966,2285
38837716,90623,585000,2008,4,4,4,1966,2285
38837717,90623,578000,2008,1,3,4,1966,2191
38837718,90623,745000,2006,3,3,4,1966,2278
38837719,90623,380000,1992,3,4,4,1967,2285
38837719,90623,246000,1996,3,4,4,1967,2285
38837722,90623,619000,2008,2,4,4,1966,2285
38837723,90623,235000,1998,1,3,4,1966,2427
38837723,90623,345000,2000,3,3,4,1966,2427
38837723,90623,730000,2005,2,3,4,1966,2427
38837726,90623,205000,1994,3,3,4,1966,2191
38837728,90623,365000,2000,4,4,4,1967,2285
38837730,90623,265500,1998,1,3,4,1966,2191
38837731,90623,350000,2001,2,4,4,1967,2285
38837732,90623,445000,2003,1,3,4,1966,2427
38837733,90623,266000,1992,1,4,4,1966,2285
38837735,90623,225000,1992,4,3,4,1966,2278
38837735,90623,279000,1998,3,3,4,1966,2278
38837736,90623,707500,2007,1,4,4,1967,2285
38837737,90623,240000,1991,2,3,4,1966,2427
38837737,90623,254500,1998,4,3,4,1966,2427
38837737,90623,585000,2003,4,3,4,1966,2427
38837740,90623,297500,1998,4,4,4,1966,2285
38837743,90623,234000,1996,4,3,4,1966,2278
38837745,90623,225000,1998,1,3,4,1966,2427
38837746,90623,310000,1991,3,3,4,1966,2278
38837747,90623,255000,1997,2,3,4,1966,2191
38837751,90623,307500,1999,3,3,4,1966,2191
38837752,90623,244545,1994,2,4,4,1966,2285
38837755,90623,300000,2000,2,3,4,1966,2191
38837757,90623,327000,2000,4,3,4,1966,2278
38837758,90623,695000,2006,1,4,4,1966,2285
38837759,90623,243000,1996,3,3,4,1966,2191
38837761,90623,265000,1992,1,3,4,1966,2427
38837762,90623,260000,1998,2,4,4,1967,2285
38837764,90623,242000,1993,3,3,4,1966,2427
38837766,90623,735000,2006,3,3,4,1966,2278
38837768,90623,367500,1992,1,3,4,1966,2427
38837769,90623,552000,2008,4,4,4,1966,2285
38837772,90623,259000,1996,2,4,4,1967,2285
38837776,90623,320000,1999,4,4,4,1967,2285
38837777,90623,250000,1997,4,3,4,1966,2278
38837777,90623,690000,2005,2,3,4,1966,2278
38837778,90623,735000,2005,3,4,4,1966,2285
38837779,90623,719000,2005,2,3,4,1966,2427
38837787,90623,279000,1991,3,5,4,1973,2340
38837791,90623,680000,2007,3,4,4,1973,2166
38837793,90623,499000,2003,4,4,4,1973,2166
38837794,90623,267000,1993,1,5,4,1973,2340
38837794,90623,235000,1996,2,5,4,1973,2340
38837795,90623,220000,1995,1,4,4,1973,2166
38837795,90623,340000,2000,4,4,4,1973,2166
38837797,90623,306500,1992,2,4,4,1973,2166
38837802,90623,392500,2001,3,5,4,1973,2340
38837802,90623,712500,2005,3,5,4,1973,2340
38837802,90623,565000,2008,4,5,4,1973,2340
38837803,90623,242000,1997,2,4,4,1973,2166
38837809,90623,515000,2003,4,4,4,1973,2166
38837812,90623,300000,2003,3,3,4,1965,2347
38837815,90623,235000,1996,2,3,4,1965,2347
38837817,90623,380000,2001,3,3,4,1965,2222
38837818,90623,249000,1999,1,3,4,1965,2096
38837819,90623,232000,1997,3,5,4,1973,2340
38837822,90623,245000,1991,3,3,3,1973,1408
38837822,90623,190500,1997,2,3,3,1973,1408
38837823,90623,720000,2007,2,4,4,1973,2166
38837826,90623,281500,1991,4,3,4,1965,2222
38837827,90623,222000,1997,2,3,4,1965,2347
38837830,90623,235000,1997,4,3,4,1965,2347
38837831,90623,255000,1994,1,3,4,1965,2222
38837832,90623,380000,2001,2,3,4,1965,2347
38837833,90623,400000,2002,1,3,4,1965,2347
38837833,90623,675000,2004,3,3,4,1965,2347
38837833,90623,592000,2008,3,3,4,1965,2347
38837837,90623,350000,2002,1,3,4,1965,2222
38837840,90623,305000,1998,3,3,4,1965,2347
38837840,90623,732000,2005,3,3,4,1965,2347
38837842,90623,258500,1996,2,3,4,1965,2347
38837847,90623,639000,2005,2,3,4,1965,2347
38837847,90623,630000,2009,1,3,4,1965,2347
38837849,90623,445000,2003,2,3,4,1965,2347
38837852,90623,609000,2004,4,3,4,1965,2347
38837852,90623,630000,2008,4,3,4,1965,2347
38837854,90623,328000,2001,2,3,4,1965,2096
38837859,90623,267000,1998,4,3,4,1965,2222
38837865,90623,247000,1995,2,3,5,1965,2347
38837866,90623,275000,1995,4,3,4,1966,2347
38837868,90623,232500,1996,3,3,4,1965,2222
38837873,90623,285000,1998,3,3,4,1965,2347
38837875,90623,270000,1997,4,3,4,1965,2647
38837875,90623,755000,2005,3,3,4,1965,2647
38837876,90623,379000,2001,4,3,4,1965,2347
38837879,90623,236000,1995,2,3,4,1965,2222
38837883,90623,362000,2001,2,3,4,1965,2347
38837883,90623,519000,2003,3,3,4,1965,2347
38837888,90623,316500,1999,3,3,4,1965,2347
38837889,90623,253000,1996,2,3,4,1965,2222
38837889,90623,300000,2001,4,3,4,1965,2222
38837889,90623,742000,2006,2,3,4,1965,2222
38837890,90623,307000,1999,3,3,4,1965,2347
38837890,90623,353000,2001,3,3,4,1965,2347
38837893,90623,275000,1993,1,3,4,1965,2096
38837893,90623,650000,2004,4,3,4,1965,2096
38837895,90623,572000,2008,2,3,4,1965,2222
38837897,90623,250000,1991,3,3,4,1965,2347
38837901,90623,260000,1998,1,3,4,1965,2222
38837902,90623,310000,1999,2,3,4,1965,2222
38837903,90623,370500,2001,2,3,4,1965,2096
38837904,90623,496000,2003,4,3,4,1965,2347
38837904,90623,745000,2005,4,3,4,1965,2347
38837909,90623,650000,2004,4,3,4,1965,2347
38837910,90623,275000,1992,2,3,4,1965,2096
38837910,90623,225000,1994,2,3,4,1965,2096
38837910,90623,245000,1998,4,3,4,1965,2096
38837911,90623,240000,1991,3,3,4,1965,2347
38837915,90623,736000,2007,3,3,4,1965,2096
38837918,90623,367000,2001,3,3,4,1965,2565
38837918,90623,425000,2002,2,3,4,1965,2565
38837920,90623,420000,2004,4,3,4,1965,2096
38837920,90623,598500,2005,1,3,4,1965,2096
38837922,90623,482000,2003,2,3,4,1965,2347
38837926,90623,380000,2002,2,3,4,1965,2222
38837926,90623,800000,2006,3,3,4,1965,2222
38837929,90623,242500,1994,2,3,4,1965,2096
38837930,90623,255500,1996,3,3,4,1965,2379
38837930,90623,450000,2002,4,3,4,1965,2379
38837934,90623,324000,1997,4,3,4,1965,2222
38837934,90623,369000,2001,2,3,4,1965,2222
38837936,90623,339500,2000,3,0,0,1956,2347
38837937,90623,342500,1999,2,3,4,1965,2222
38837938,90623,715000,2006,3,3,4,1965,2197
38837939,90623,353000,2000,3,3,4,1965,2347
38837940,90623,252000,1993,3,3,4,1965,2096
38837940,90623,230000,1996,4,3,4,1965,2096
38837942,90623,280000,1991,2,3,4,1965,2347
38837942,90623,329000,2000,3,3,4,1965,2347
38837944,90623,400000,2003,1,3,4,1965,2347
38837945,90623,415000,2003,1,3,4,1965,2096
38837945,90623,710000,2005,2,3,4,1965,2096
38837946,90623,254000,1999,1,3,4,1965,2347
38837947,90623,260000,1998,3,3,4,1965,2222
38837947,90623,373000,2002,2,3,4,1965,2222
38837952,90623,552500,2003,3,3,4,1965,2222
38837953,90623,245000,1996,3,3,4,1965,2742
38837954,90623,355000,2002,2,3,4,1965,2347
38837955,90623,260000,1991,2,3,4,1965,2096
38837956,90623,335000,2000,4,3,4,1965,2347
38837957,90623,250000,1994,4,3,4,1965,2222
38837957,90623,256000,1994,4,3,4,1965,2222
38837960,90623,330000,2001,2,3,4,1965,2347
38837961,90623,514000,2003,4,3,4,1965,2096
38837962,90623,327000,2000,3,3,4,1965,2222
38837963,90623,700000,2006,1,3,4,1965,2222
38837963,90623,565000,2008,2,3,4,1965,2222
38837964,90623,579500,2004,4,3,5,1965,2347
38837964,90623,588000,2008,4,3,5,1965,2347
38837965,90623,214000,1996,3,3,4,1965,2222
38837966,90623,245000,1994,4,3,4,1965,2347
38837966,90623,499000,2003,4,3,4,1965,2347
38837966,90623,720000,2005,3,3,4,1965,2347
38837967,90623,216000,1996,2,3,4,1965,2222
38837967,90623,330000,2000,4,3,4,1965,2222
38837968,90623,245000,1998,1,3,4,1965,2096
38837968,90623,295000,2000,1,3,4,1965,2096
38837969,90623,240000,1994,4,3,4,1965,2347
38837970,90623,260000,1999,1,3,4,1965,2347
38837970,90623,205000,1999,3,3,4,1965,2347
38837970,90623,378000,2001,4,3,4,1965,2347
38837971,90623,325000,2003,1,3,4,1965,2172
38837971,90623,650000,2005,2,3,4,1965,2172
38837972,90623,287000,1991,3,3,4,1965,2347
38837972,90623,307000,1999,4,3,4,1965,2347
38837974,90623,298000,1991,1,3,4,1965,2096
38837974,90623,428000,2003,1,3,4,1965,2096
38837974,90623,560000,2008,2,3,4,1965,2096
38837977,90623,235000,1994,1,3,4,1965,2222
38837980,90623,322000,2001,1,3,4,1965,2347
38837980,90623,404000,2002,2,3,4,1965,2347
38837981,90623,280000,2000,4,3,4,1965,2222
38837982,90623,332000,2000,3,3,4,1965,2347
38837983,90623,334818,2001,2,3,4,1965,2096
38837984,90623,250000,1998,3,3,5,1965,2347
38837986,90623,236000,1996,1,3,4,1965,2347
38837987,90623,685000,2004,3,3,3,1965,2341
38837988,90623,245000,1997,3,3,4,1965,2096
38837990,90623,244000,1999,1,3,4,1965,2222
38837993,90623,287000,1993,3,3,4,1965,2347
38837996,90623,265000,1992,3,3,4,1965,2096
38837997,90623,285000,1992,2,3,4,1965,2347
38837998,90623,260000,1991,3,3,4,1965,2347
38837999,90623,236000,1996,4,3,4,1965,2222
38838001,90623,269000,1991,2,3,4,1965,2347
38838002,90623,322000,2001,1,3,4,1965,2222
38838003,90623,248000,1995,2,3,4,1965,2347
38838004,90623,490000,2003,2,3,4,1965,2096
38838004,90623,700000,2007,1,3,4,1965,2096
38838011,90623,1350000,2005,1,2,4,1903,2741
38838013,90623,250000,1993,4,5,3,1965,2474
38838016,90623,220000,1995,4,0,0,.,0
38838017,90623,289000,2000,4,5,4,1980,2332
38838022,90623,250000,1998,4,3,4,1965,2196
38838023,90623,255000,1992,4,3,4,1965,2114
38838023,90623,300000,2001,2,3,4,1965,2114
38838026,90623,295000,2001,2,4,5,1965,2264
38838027,90623,695000,2005,4,4,5,1965,2264
38838027,90623,700000,2007,3,4,5,1965,2264
38838029,90623,575000,2004,2,3,4,1965,2114
38838035,90623,252000,1998,2,4,5,1965,2264
38838035,90623,259000,1998,4,4,5,1965,2264
38838036,90623,263000,1992,3,3,4,1965,2114
38838038,90623,327000,2000,4,3,4,1965,2114
38838042,90623,225000,1992,3,3,3,1965,1432
38838042,90623,247500,1999,2,3,3,1965,1432
38838042,90623,460000,2009,2,3,3,1965,1432
38838043,90623,272000,1999,1,3,4,1965,2114
38838046,90623,259000,1998,2,3,4,1965,2114
38838046,90623,365000,2002,1,3,4,1965,2114
38838047,90623,238000,1994,4,3,4,1965,2206
38838047,90623,630000,2008,1,3,4,1965,2206
38838048,90623,336000,2001,2,4,5,1965,2274
38838051,90623,580000,2008,1,3,4,1965,2114
38838052,90623,276000,1999,1,3,4,1965,2114
38838052,90623,398000,2002,2,3,4,1965,2114
38838054,90623,219000,1993,3,3,4,1965,2114
38838056,90623,695000,2006,3,3,4,1965,2114
38838058,90623,158000,1995,3,3,3,1965,1432
38838060,90623,255000,1998,1,4,4,1970,2104
38838065,90623,245000,1993,3,3,3,1970,2086
38838067,90623,255000,1995,2,4,4,1970,2104
38838067,90623,295000,1999,2,4,4,1970,2104
38838068,90623,267000,1993,1,4,4,1970,2104
38838068,90623,710000,2007,2,4,4,1970,2104
38838069,90623,270000,1993,2,4,4,1970,2118
38838071,90623,272000,1997,2,4,4,1970,2118
38838074,90623,270000,1995,3,4,4,1970,2104
38838074,90623,255000,1997,2,4,4,1970,2104
38838077,90623,720000,2005,2,4,4,1970,2104
38838080,90623,280000,1997,3,4,5,1970,2598
38838080,90623,640000,2008,3,4,5,1970,2598
38838085,90623,280500,1992,1,4,4,1970,2104
38838087,90623,622500,2004,2,4,4,1970,2120
38838090,90623,800000,2008,2,3,3,1959,2416
38838091,90623,622500,2008,2,4,4,1970,2118
38838092,90623,250000,1993,2,4,4,1970,2104
38838092,90623,621000,2004,4,4,4,1970,2104
38838096,90623,219000,1997,4,0,0,1907,1455
38838101,90623,309000,1992,1,4,4,1970,2104
38838102,90623,282000,1996,4,4,4,1970,2118
38838109,90623,250000,1995,3,4,4,1970,2120
38838109,90623,501000,2004,1,4,4,1970,2120
38838111,90623,302500,1991,3,4,4,1970,2104
38838111,90623,237500,1995,1,4,4,1970,2104
38838111,90623,245000,1996,4,4,4,1970,2104
38838115,90623,200000,1992,2,3,4,1965,1778
38838116,90623,430000,2003,2,4,5,1965,2274
38838119,90623,224000,1994,1,3,4,1965,2114
38838121,90623,270000,1991,4,3,4,1965,2114
38838123,90623,357000,2002,2,3,4,1965,2114
38838124,90623,226500,1997,4,3,4,1965,2114
38838124,90623,277000,1999,4,3,4,1965,2114
38838125,90623,259000,1998,3,3,4,1965,2114
38838127,90623,547500,2004,1,3,4,1965,2114
38838129,90623,326000,2001,2,3,4,1965,2114
38838129,90623,560000,2009,2,3,4,1965,2114
38838130,90623,235000,1996,3,4,5,1965,2274
38838131,90623,249000,1996,3,4,5,1965,2264
38838132,90623,569000,2005,1,3,3,1965,1800
38838132,90623,649000,2007,4,3,3,1965,1800
38838138,90623,270000,1992,1,3,4,1965,2114
38838139,90623,234000,1998,4,3,3,1965,1432
38838139,90623,550000,2008,2,3,3,1965,1432
38838140,90623,240000,1996,3,3,4,1965,2114
38838146,90623,240000,1998,3,3,4,1965,1778
38838148,90623,372000,2001,1,3,4,1965,2114
38838150,90623,235000,1999,2,3,3,1965,1441
38838150,90623,354000,2002,4,3,3,1965,1441
38838153,90623,485000,2002,4,4,5,1965,2274
38838154,90623,345000,2001,2,3,4,1965,1778
38838156,90623,420000,2003,1,3,4,1965,2114
38838157,90623,186000,1997,4,3,3,1965,1432
38838157,90623,610000,2006,3,3,3,1965,1432
38838160,90623,291000,2001,3,3,3,1965,1432
38838164,90623,680000,2005,1,5,4,1965,2321
38838166,90623,310000,1991,4,5,4,1965,2297
38838166,90623,315000,1999,2,5,4,1965,2297
38838167,90623,185000,1997,3,0,0,1956,173
38838168,90623,427000,2003,2,3,4,1965,1663
38838170,90623,60000,1996,2,3,3,1965,1432
38838170,90623,170000,1996,3,3,3,1965,1432
38838171,90623,279000,1997,1,5,4,1965,2321
38838174,90623,187000,1997,1,3,3,1965,1432
38838178,90623,160000,1992,4,3,4,1965,1673
38838178,90623,206000,1992,4,3,4,1965,1673
38838186,90623,265000,1993,1,5,4,1965,2293
38838186,90623,309000,2000,4,5,4,1965,2293
38838187,90623,215000,1991,1,3,4,1965,1673
38838189,90623,540000,2003,4,5,4,1965,2293
38838195,90623,248000,1999,3,3,4,1965,1673
38838195,90623,272000,2000,1,3,4,1965,1673
